unix,date,symbol,open,high,low,close,Volume ETH,Volume USD
1617271200,2021-04-01 10:00:00,ETH/USD,1936.34,1944.03,1921.82,1929.34,1358.50465382,2621017.3688010788
1617285600,2021-04-01 14:00:00,ETH/USD,1932.39,1932.78,1920.08,1932.78,1402.7614335,2711229.2434401303
1617300000,2021-04-01 18:00:00,ETH/USD,1936.42,1975.0,1884.88,1964.76,4182.67075609,8217944.194735389
1617314400,2021-04-01 22:00:00,ETH/USD,1963.54,1972.69,1955.45,1971.72,2023.99287158,3990747.224751717
1617328800,2021-04-02 02:00:00,ETH/USD,1993.98,2001.06,1983.32,1994.98,5763.01000342,11497089.696622832
1617343200,2021-04-02 06:00:00,ETH/USD,1989.31,1999.55,1980.0,1995.95,1723.15083576,3439322.9106351724
1617357600,2021-04-02 10:00:00,ETH/USD,1995.75,2003.43,1988.9,2003.0,1247.27893937,2498299.71555811
1617372000,2021-04-02 14:00:00,ETH/USD,2007.02,2073.0,2004.21,2068.12,5518.165407,11412228.24152484
1617386400,2021-04-02 18:00:00,ETH/USD,2053.27,2061.81,2046.62,2054.94,1889.29167724,3882381.039227565
1617400800,2021-04-02 22:00:00,ETH/USD,2091.13,2115.54,2089.04,2110.43,1080.19598499,2279678.012602445
1617415200,2021-04-03 02:00:00,ETH/USD,2102.78,2111.18,2084.03,2109.7,839.32555821,1770725.130155637
1617429600,2021-04-03 06:00:00,ETH/USD,2106.0,2127.62,2101.23,2124.47,2161.6449633,4592349.875181951
1617444000,2021-04-03 10:00:00,ETH/USD,2107.98,2116.93,2096.99,2099.82,427.2257315,897097.13551833
1617458400,2021-04-03 14:00:00,ETH/USD,2114.47,2116.76,2089.76,2090.79,1226.40933233,2564164.367942241
1617472800,2021-04-03 18:00:00,ETH/USD,2029.33,2070.0,1996.16,2070.0,4588.79849906,9498812.8930542
1617487200,2021-04-03 22:00:00,ETH/USD,2033.72,2049.45,2007.9,2034.14,4117.93318731,8376452.613634764
1617501600,2021-04-04 02:00:00,ETH/USD,2014.5,2023.64,2013.4,2014.46,1058.46325983,2132231.8983971416
1617516000,2021-04-04 06:00:00,ETH/USD,2016.94,2020.22,2004.03,2020.22,501.89281092,1013933.8944768024
1617530400,2021-04-04 10:00:00,ETH/USD,2062.06,2062.35,2046.92,2056.1,1130.89865395,2325240.722386595
1617544800,2021-04-04 14:00:00,ETH/USD,2086.05,2090.85,2081.0,2085.02,521.85897982,1088086.4101042962
1617559200,2021-04-04 18:00:00,ETH/USD,2080.09,2082.89,2068.24,2072.84,267.08007194,553614.2563201096
1617573600,2021-04-04 22:00:00,ETH/USD,2076.18,2076.18,2055.06,2070.61,448.90766956,929512.7096676317
1617588000,2021-04-05 02:00:00,ETH/USD,2055.3,2055.3,2037.93,2042.01,2488.29421519,5081121.670360132
1617602400,2021-04-05 06:00:00,ETH/USD,2006.92,2026.34,2002.22,2015.35,525.68202287,1059433.2647910544
1617616800,2021-04-05 10:00:00,ETH/USD,2042.88,2047.75,2034.46,2047.34,688.14731696,1408871.5279048863
1617631200,2021-04-05 14:00:00,ETH/USD,2083.09,2124.85,2080.1,2115.15,4491.70570417,9500631.320175176
1617645600,2021-04-05 18:00:00,ETH/USD,2108.24,2110.23,2094.0,2099.96,1513.61049252,3178521.489872299
1617660000,2021-04-05 22:00:00,ETH/USD,2109.24,2124.61,2106.68,2114.09,780.84746026,1650781.8072610635
1617674400,2021-04-06 02:00:00,ETH/USD,2120.95,2135.28,2106.94,2129.47,387.70344353,825602.8518938291
1617688800,2021-04-06 06:00:00,ETH/USD,2131.0,2134.24,2122.04,2131.67,1035.90309151,2208203.543079121
1617703200,2021-04-06 10:00:00,ETH/USD,2114.0,2129.15,2100.0,2100.0,2122.93258353,4458158.425413
1617717600,2021-04-06 14:00:00,ETH/USD,2103.49,2103.49,2043.83,2079.16,3231.21791259,6718219.035140624
1617732000,2021-04-06 18:00:00,ETH/USD,2126.72,2130.77,2110.17,2124.71,1320.05648046,2804737.204598167
1617746400,2021-04-06 22:00:00,ETH/USD,2109.61,2123.39,2099.52,2112.93,768.04952598,1622834.8849289212
1617760800,2021-04-07 02:00:00,ETH/USD,2098.36,2115.64,2097.49,2109.17,760.77545065,1604604.7572474603
1617775200,2021-04-07 06:00:00,ETH/USD,2104.32,2110.19,2087.35,2090.31,361.33066514,755293.1026487934
1617789600,2021-04-07 10:00:00,ETH/USD,2053.27,2058.36,2003.51,2007.2,1324.44315088,2658422.292446336
1617804000,2021-04-07 14:00:00,ETH/USD,1999.06,2016.05,1990.77,1996.5,1851.341743,3696203.7898995
1617818400,2021-04-07 18:00:00,ETH/USD,1964.36,1991.08,1961.86,1961.9,2237.62900884,4390004.352443197
1617832800,2021-04-07 22:00:00,ETH/USD,1995.35,2012.83,1992.68,2008.01,1514.14938343,3040427.103421274
1617847200,2021-04-08 02:00:00,ETH/USD,1989.56,1994.62,1981.52,1993.85,384.5078788,766651.03414538
1617861600,2021-04-08 06:00:00,ETH/USD,2010.32,2020.83,2010.12,2017.85,1079.0743203,2177410.117217355
1617876000,2021-04-08 10:00:00,ETH/USD,2000.02,2002.71,1982.75,1998.26,888.36966979,1775193.576354565
1617890400,2021-04-08 14:00:00,ETH/USD,2029.11,2053.05,2029.09,2043.18,2059.59136851,4208115.892312262
1617904800,2021-04-08 18:00:00,ETH/USD,2064.1,2072.9,2059.71,2066.89,848.49136914,1753738.3259617744
1617919200,2021-04-08 22:00:00,ETH/USD,2048.64,2073.61,2045.87,2069.91,1668.4231855,3453485.835898305
1617933600,2021-04-09 02:00:00,ETH/USD,2079.38,2086.31,2074.42,2074.42,282.56690964,586162.4486954089
1617948000,2021-04-09 06:00:00,ETH/USD,2071.75,2081.39,2070.53,2073.17,355.04008709,736058.4573523753
1617962400,2021-04-09 10:00:00,ETH/USD,2080.0,2100.0,2073.75,2088.5,1202.08529711,2510555.143014235
1617976800,2021-04-09 14:00:00,ETH/USD,2074.45,2083.02,2052.71,2067.39,3417.34755546,7064990.1626824485
1617991200,2021-04-09 18:00:00,ETH/USD,2075.56,2079.14,2070.99,2078.09,521.44321041,1083605.921120917
1618005600,2021-04-09 22:00:00,ETH/USD,2074.3,2077.06,2064.03,2064.71,1098.42946563,2267938.3019809173
1618020000,2021-04-10 02:00:00,ETH/USD,2096.0,2116.16,2087.19,2115.19,1806.1251937,3820297.948462303
1618034400,2021-04-10 06:00:00,ETH/USD,2173.95,2183.0,2164.3,2168.0,1563.45947749,3389580.14719832
1618048800,2021-04-10 10:00:00,ETH/USD,2165.57,2172.13,2148.89,2162.31,577.88533914,1249567.2476758135
1618063200,2021-04-10 14:00:00,ETH/USD,2156.14,2160.0,2149.36,2157.84,460.12869716,992884.1078797344
1618077600,2021-04-10 18:00:00,ETH/USD,2139.06,2140.11,2119.34,2139.59,730.28447378,1562509.3572549503
1618092000,2021-04-10 22:00:00,ETH/USD,2114.62,2122.17,2110.0,2110.0,1432.53966177,3022658.6863347003
1618106400,2021-04-11 02:00:00,ETH/USD,2150.69,2152.36,2143.47,2150.95,402.40861311,865560.8063689544
1618120800,2021-04-11 06:00:00,ETH/USD,2120.82,2135.81,2112.32,2126.72,469.88877653,999321.8588218816
1618135200,2021-04-11 10:00:00,ETH/USD,2139.0,2160.59,2135.0,2138.02,916.05334688,1958540.3766963773
1618149600,2021-04-11 14:00:00,ETH/USD,2126.31,2141.31,2123.22,2139.68,327.99429253,701802.8278405904
1618164000,2021-04-11 18:00:00,ETH/USD,2147.58,2152.0,2141.98,2151.25,366.47703294,788383.7171121751
1618178400,2021-04-11 22:00:00,ETH/USD,2133.25,2144.18,2122.87,2143.86,367.75146682,788407.6596567252
1618192800,2021-04-12 02:00:00,ETH/USD,2144.15,2144.15,2128.74,2133.93,619.79281194,1322594.475183124
1618207200,2021-04-12 06:00:00,ETH/USD,2148.1,2188.44,2142.4,2184.23,1555.09140764,3396677.3053095173
1618221600,2021-04-12 10:00:00,ETH/USD,2141.95,2157.16,2116.82,2136.68,1336.61947982,2855928.110141797
1618236000,2021-04-12 14:00:00,ETH/USD,2149.82,2151.22,2127.36,2127.36,1298.79432669,2763003.098827238
1618250400,2021-04-12 18:00:00,ETH/USD,2118.12,2140.72,2113.43,2137.89,1832.15378966,3916943.265376217
1618264800,2021-04-12 22:00:00,ETH/USD,2146.78,2149.8,2138.22,2147.32,633.11978445,1359510.775545174
1618279200,2021-04-13 02:00:00,ETH/USD,2165.03,2169.97,2159.83,2166.79,488.31447497,1058074.9212202462
1618293600,2021-04-13 06:00:00,ETH/USD,2164.8,2190.99,2153.03,2157.36,1545.33518638,3333844.317688757
1618308000,2021-04-13 10:00:00,ETH/USD,2216.6,2219.2,2205.84,2212.98,2015.70086423,4460705.698523706
1618322400,2021-04-13 14:00:00,ETH/USD,2228.6,2263.65,2224.19,2262.26,1943.36555503,4396398.1605221685
1618336800,2021-04-13 18:00:00,ETH/USD,2310.44,2317.23,2254.69,2264.17,2483.99353048,5624183.631906902
1618351200,2021-04-13 22:00:00,ETH/USD,2282.24,2289.97,2268.0,2285.38,1973.05802601,4509187.351482734
1618365600,2021-04-14 02:00:00,ETH/USD,2292.65,2296.37,2282.31,2296.37,495.37758645,1137570.2281961865
1618380000,2021-04-14 06:00:00,ETH/USD,2361.97,2402.5,2355.18,2390.35,3686.83032607,8812814.869921423
1618394400,2021-04-14 10:00:00,ETH/USD,2377.92,2380.14,2323.0,2360.26,3594.60979922,8484213.724706998
1618408800,2021-04-14 14:00:00,ETH/USD,2355.75,2355.75,2295.11,2328.89,5474.04801887,12748455.690666154
1618423200,2021-04-14 18:00:00,ETH/USD,2330.29,2352.9,2301.5,2335.75,2569.40209968,6001480.95432756
1618437600,2021-04-14 22:00:00,ETH/USD,2426.72,2438.71,2410.88,2426.41,4195.92100292,10181024.680695117
1618452000,2021-04-15 02:00:00,ETH/USD,2418.75,2437.97,2404.48,2425.0,944.58467556,2290617.838233
1618466400,2021-04-15 06:00:00,ETH/USD,2469.22,2482.23,2458.17,2464.46,3600.62663424,8873600.31501911
1618480800,2021-04-15 10:00:00,ETH/USD,2449.4,2457.9,2408.25,2412.38,1081.23411128,2608347.5453696465
1618495200,2021-04-15 14:00:00,ETH/USD,2470.48,2480.23,2453.53,2464.35,2120.85032608,5226517.501075247
1618509600,2021-04-15 18:00:00,ETH/USD,2459.25,2474.01,2452.49,2470.74,2821.00484034,6969969.499221651
1618524000,2021-04-15 22:00:00,ETH/USD,2501.13,2542.64,2494.31,2530.0,3538.44835822,8952274.346296601
1618538400,2021-04-16 02:00:00,ETH/USD,2508.88,2520.0,2486.39,2491.22,1944.20402635,4843439.954523646
1618552800,2021-04-16 06:00:00,ETH/USD,2421.97,2421.97,2375.0,2417.79,3866.9389757,9349446.386057705
1618567200,2021-04-16 10:00:00,ETH/USD,2384.25,2404.4,2348.27,2353.88,4196.50204561,9878062.235120468
1618581600,2021-04-16 14:00:00,ETH/USD,2353.93,2423.43,2353.93,2413.29,3408.84693761,8226536.226064838
1618596000,2021-04-16 18:00:00,ETH/USD,2429.58,2441.4,2402.77,2436.74,3226.34145883,7861755.286389414
1618610400,2021-04-16 22:00:00,ETH/USD,2450.0,2458.49,2423.31,2424.05,1385.5199364,3358569.60183042
1618624800,2021-04-17 02:00:00,ETH/USD,2481.85,2493.7,2477.63,2487.62,1724.02139535,4288710.103500566
1618639200,2021-04-17 06:00:00,ETH/USD,2483.0,2485.47,2468.7,2470.26,918.12727992,2268013.094495179
1618653600,2021-04-17 10:00:00,ETH/USD,2436.34,2444.3,2412.24,2420.21,984.87723524,2383609.7335002003
1618668000,2021-04-17 14:00:00,ETH/USD,2406.32,2421.22,2382.36,2387.87,748.76253631,1787947.5975785595
1618682400,2021-04-17 18:00:00,ETH/USD,2328.96,2377.53,2319.31,2364.47,2212.20542761,5230693.367421016
1618696800,2021-04-17 22:00:00,ETH/USD,2391.64,2396.89,2367.85,2380.2,769.41463601,1831360.7166310016
1618711200,2021-04-18 02:00:00,ETH/USD,2284.41,2297.38,2245.22,2255.1,1981.33200885,4468101.813157635
1618725600,2021-04-18 06:00:00,ETH/USD,2180.96,2215.13,2172.04,2191.42,5076.82307102,11125451.614294648
1618740000,2021-04-18 10:00:00,ETH/USD,2119.72,2148.29,2102.11,2121.94,1969.46651088,4179089.7680967073
1618754400,2021-04-18 14:00:00,ETH/USD,2121.42,2153.18,2116.9,2133.26,2401.09838878,5122167.148848823
1618768800,2021-04-18 18:00:00,ETH/USD,2150.15,2180.68,2139.06,2171.29,1126.09871941,2445086.888467739
1618783200,2021-04-18 22:00:00,ETH/USD,2222.04,2251.63,2214.82,2242.21,2195.76625354,4923369.051349923
1618797600,2021-04-19 02:00:00,ETH/USD,2249.93,2261.97,2234.09,2256.2,1061.92438812,2395913.804476344
1618812000,2021-04-19 06:00:00,ETH/USD,2244.36,2269.59,2240.01,2266.53,1379.36414537,3126370.216405466
1618826400,2021-04-19 10:00:00,ETH/USD,2232.81,2235.68,2200.43,2220.9,4156.5175214,9231209.76327726
1618840800,2021-04-19 14:00:00,ETH/USD,2219.29,2219.68,2120.41,2147.59,17027.0767162,36567179.68494397
1618855200,2021-04-19 18:00:00,ETH/USD,2147.84,2177.64,2145.64,2171.99,3124.92624484,6787308.554530031
1618869600,2021-04-19 22:00:00,ETH/USD,2204.07,2215.0,2184.15,2193.57,8424.76775496,18480317.804247607
1618884000,2021-04-20 02:00:00,ETH/USD,2100.73,2108.82,2055.0,2092.17,1697.28958015,3551018.3409024253
1618898400,2021-04-20 06:00:00,ETH/USD,2121.0,2132.42,2064.77,2078.45,1921.32652391,3993381.1136207394
1618912800,2021-04-20 10:00:00,ETH/USD,2140.32,2193.56,2137.72,2185.25,1799.3917732,3932120.8723853
1618927200,2021-04-20 14:00:00,ETH/USD,2226.24,2233.56,2170.0,2177.21,2545.01672638,5541035.8668418
1618941600,2021-04-20 18:00:00,ETH/USD,2275.0,2299.87,2257.91,2287.57,3010.74913811,6887299.405866293
1618956000,2021-04-20 22:00:00,ETH/USD,2342.35,2349.81,2302.77,2321.14,10853.49042217,25192470.75851567
1618970400,2021-04-21 02:00:00,ETH/USD,2323.49,2337.57,2306.45,2328.33,1600.29993126,3726026.338950596
1618984800,2021-04-21 06:00:00,ETH/USD,2299.09,2332.64,2287.46,2316.54,5159.14839887,11951373.63191831
1618999200,2021-04-21 10:00:00,ETH/USD,2300.81,2302.22,2253.91,2263.65,4845.18955009,10967813.325061228
1619013600,2021-04-21 14:00:00,ETH/USD,2390.0,2443.0,2361.33,2442.16,3612.6748397,8822729.986521753
1619028000,2021-04-21 18:00:00,ETH/USD,2423.16,2433.55,2399.77,2408.69,3124.49865299,7525948.660470484
1619042400,2021-04-21 22:00:00,ETH/USD,2375.0,2405.37,2345.99,2364.43,2775.55710672,6562610.489841969
1619056800,2021-04-22 02:00:00,ETH/USD,2403.87,2422.18,2341.6,2405.04,2806.77906699,6750415.927273629
1619071200,2021-04-22 06:00:00,ETH/USD,2477.13,2496.97,2465.48,2477.47,7744.87748875,19187701.63205346
1619085600,2021-04-22 10:00:00,ETH/USD,2494.51,2518.25,2477.55,2511.19,3860.68734092,9694919.443644896
1619100000,2021-04-22 14:00:00,ETH/USD,2543.95,2608.84,2543.95,2602.76,4446.65363536,11573572.215969596
1619114400,2021-04-22 18:00:00,ETH/USD,2525.72,2577.0,2506.23,2539.07,8945.86012674,22714165.072001737
1619128800,2021-04-22 22:00:00,ETH/USD,2414.27,2450.0,2388.27,2402.03,2945.8130939,7075931.425940617
1619143200,2021-04-23 02:00:00,ETH/USD,2321.23,2338.12,2116.0,2249.13,13417.04459685,30176677.514113244
1619157600,2021-04-23 06:00:00,ETH/USD,2224.94,2224.94,2156.07,2206.55,5899.87909076,13018378.207716478
1619172000,2021-04-23 10:00:00,ETH/USD,2195.67,2289.57,2190.79,2276.01,8468.59652688,19274610.381144147
1619186400,2021-04-23 14:00:00,ETH/USD,2237.71,2303.34,2218.78,2299.76,4076.36348254,9374657.68260619
1619200800,2021-04-23 18:00:00,ETH/USD,2294.25,2360.2,2286.1,2348.51,3114.78262642,7315098.145973635
1619215200,2021-04-23 22:00:00,ETH/USD,2310.0,2332.79,2300.76,2317.5,1933.38111017,4480610.722818975
1619229600,2021-04-24 02:00:00,ETH/USD,2267.66,2299.16,2230.62,2288.09,2374.05693361,5432055.929223706
1619244000,2021-04-24 06:00:00,ETH/USD,2321.39,2323.26,2278.99,2281.97,979.06642849,2234200.217821325
1619258400,2021-04-24 10:00:00,ETH/USD,2250.0,2250.0,2189.62,2189.62,2039.34829637,4465397.816697679
1619272800,2021-04-24 14:00:00,ETH/USD,2214.78,2223.63,2192.67,2198.0,951.79629629,2092048.25924542
1619287200,2021-04-24 18:00:00,ETH/USD,2252.89,2291.04,2242.3,2270.13,1937.46138605,4398289.216313687
1619301600,2021-04-24 22:00:00,ETH/USD,2294.73,2295.0,2236.2,2242.98,962.24553363,2158297.4870214174
1619316000,2021-04-25 02:00:00,ETH/USD,2241.1,2252.71,2235.15,2246.62,1021.32359645,2294526.018256499
1619330400,2021-04-25 06:00:00,ETH/USD,2203.94,2209.23,2180.82,2182.92,763.50560889,1666671.6637581587
1619344800,2021-04-25 10:00:00,ETH/USD,2256.49,2290.28,2238.0,2259.16,2730.68653775,6169057.798623289
1619359200,2021-04-25 14:00:00,ETH/USD,2317.6,2349.22,2305.57,2346.57,1832.12218402,4299202.953355812
1619373600,2021-04-25 18:00:00,ETH/USD,2327.8,2330.51,2280.0,2301.02,2490.63094729,5730991.622333236
1619388000,2021-04-25 22:00:00,ETH/USD,2211.01,2286.39,2211.01,2280.7,12667.62935046,28891062.25959412
1619402400,2021-04-26 02:00:00,ETH/USD,2450.54,2473.75,2421.5,2451.0,1979.17201621,4850950.61173071
1619416800,2021-04-26 06:00:00,ETH/USD,2472.46,2492.54,2460.41,2476.48,3119.10761477,7724407.62582561
1619431200,2021-04-26 10:00:00,ETH/USD,2485.73,2499.48,2473.81,2477.17,1154.53423877,2859977.580253881
1619445600,2021-04-26 14:00:00,ETH/USD,2495.23,2508.65,2477.77,2489.22,793.24265235,1974555.4750826668
1619460000,2021-04-26 18:00:00,ETH/USD,2512.2,2512.2,2488.88,2508.94,1798.25338831,4511709.856066491
1619474400,2021-04-26 22:00:00,ETH/USD,2498.78,2542.72,2479.22,2512.92,1573.34548724,3953691.341795141
1619488800,2021-04-27 02:00:00,ETH/USD,2518.32,2534.22,2517.33,2521.25,903.06567048,2276854.3216977
1619503200,2021-04-27 06:00:00,ETH/USD,2532.19,2568.75,2532.19,2564.1,1889.30425049,4844365.028681409
1619517600,2021-04-27 10:00:00,ETH/USD,2543.67,2554.48,2539.77,2547.6,1447.85603165,3688558.02623154
1619532000,2021-04-27 14:00:00,ETH/USD,2558.88,2641.49,2541.22,2638.64,10255.18321813,27059736.646686543
1619546400,2021-04-27 18:00:00,ETH/USD,2648.77,2648.77,2629.06,2646.13,1357.51268705,3592155.0465836166
1619560800,2021-04-27 22:00:00,ETH/USD,2648.5,2648.9,2613.0,2625.67,1432.19040386,3760459.377703088
1619575200,2021-04-28 02:00:00,ETH/USD,2703.4,2705.65,2654.66,2659.33,2061.63892293,5482578.236915437
1619589600,2021-04-28 06:00:00,ETH/USD,2620.92,2621.97,2561.44,2590.58,4222.98400645,10939977.907429244
1619604000,2021-04-28 10:00:00,ETH/USD,2604.37,2641.51,2594.13,2636.97,999.90814178,2636727.7726296065
1619618400,2021-04-28 14:00:00,ETH/USD,2708.57,2731.17,2697.53,2710.4,7506.92769857,20346776.83420413
1619632800,2021-04-28 18:00:00,ETH/USD,2716.49,2741.78,2710.23,2725.11,3199.50423508,8719000.98605886
1619647200,2021-04-28 22:00:00,ETH/USD,2761.0,2763.75,2708.91,2714.41,2624.64218426,7124354.991377186
1619661600,2021-04-29 02:00:00,ETH/USD,2726.25,2740.99,2708.61,2723.06,1780.19107223,4847567.101146624
1619676000,2021-04-29 06:00:00,ETH/USD,2722.77,2740.1,2713.7,2736.48,1875.70836311,5132838.421483252
1619690400,2021-04-29 10:00:00,ETH/USD,2764.87,2776.19,2758.17,2775.82,1876.98024881,5210159.314251774
1619704800,2021-04-29 14:00:00,ETH/USD,2747.22,2779.12,2745.68,2766.24,6297.28873408,17419811.987761457
1619719200,2021-04-29 18:00:00,ETH/USD,2732.72,2738.86,2699.79,2735.93,2860.25637036,7825461.211359034
1619733600,2021-04-29 22:00:00,ETH/USD,2742.07,2769.5,2733.03,2764.01,1225.61766811,3387619.4908327213
1619748000,2021-04-30 02:00:00,ETH/USD,2743.95,2749.13,2729.03,2740.8,328.71106877,900931.297284816
1619762400,2021-04-30 06:00:00,ETH/USD,2774.85,2791.51,2766.55,2791.51,1050.98212414,2933827.109358052
1619776800,2021-04-30 10:00:00,ETH/USD,2776.05,2785.82,2757.71,2760.53,694.50012924,1917188.4417708968
1619791200,2021-04-30 14:00:00,ETH/USD,2736.55,2769.75,2726.82,2741.42,4365.22601249,11966917.895160338
1619805600,2021-04-30 18:00:00,ETH/USD,2759.31,2780.89,2758.15,2780.2,1735.5728033,4825239.50773466
1619820000,2021-04-30 22:00:00,ETH/USD,2755.96,2759.53,2741.4,2747.79,1358.33007053,3732405.784501629
1619834400,2021-05-01 02:00:00,ETH/USD,2801.17,2841.82,2800.13,2828.23,2835.78956198,8020265.112878696
1619848800,2021-05-01 06:00:00,ETH/USD,2850.99,2869.3,2838.4,2858.84,1244.59610261,3558101.1219855724
1619863200,2021-05-01 10:00:00,ETH/USD,2833.77,2847.67,2827.53,2844.28,694.14760866,1974350.1603594648
1619877600,2021-05-01 14:00:00,ETH/USD,2875.18,2880.0,2853.94,2858.3,622.58956841,1779547.763386303
1619892000,2021-05-01 18:00:00,ETH/USD,2936.94,2947.07,2918.72,2943.12,1557.80806867,4584816.08306405
1619906400,2021-05-01 22:00:00,ETH/USD,2924.06,2948.57,2913.48,2938.93,1563.59572848,4595298.394301726
1619920800,2021-05-02 02:00:00,ETH/USD,2946.94,2956.64,2942.3,2951.02,1045.19337155,3084386.543311481
1619935200,2021-05-02 06:00:00,ETH/USD,2918.45,2928.48,2908.34,2914.03,331.95545638,967328.1585550114
1619949600,2021-05-02 10:00:00,ETH/USD,2900.84,2927.55,2894.4,2925.52,960.56613921,2810155.4515816392
1619964000,2021-05-02 14:00:00,ETH/USD,2917.82,2928.36,2913.34,2921.87,634.02113483,1852527.333225732
1619978400,2021-05-02 18:00:00,ETH/USD,2936.24,2971.18,2934.01,2970.17,1752.47496634,5205148.570774078
1619992800,2021-05-02 22:00:00,ETH/USD,2975.63,2984.19,2928.13,2949.26,2554.17203316,7532917.410517462
1620007200,2021-05-03 02:00:00,ETH/USD,3023.48,3037.8,3011.97,3031.63,2014.24112692,6106433.82760448
1620021600,2021-05-03 06:00:00,ETH/USD,3103.78,3106.39,3084.33,3090.2,3738.21243399,11551824.063515898
1620036000,2021-05-03 10:00:00,ETH/USD,3167.71,3169.06,3124.36,3150.28,3549.63810739,11182353.936948571
1620050400,2021-05-03 14:00:00,ETH/USD,3108.91,3180.0,3107.66,3164.91,2822.60231606,8933282.296121454
1620064800,2021-05-03 18:00:00,ETH/USD,3286.86,3342.81,3274.92,3335.91,5284.82477516,17629699.815703996
1620079200,2021-05-03 22:00:00,ETH/USD,3335.55,3400.0,3334.79,3383.89,4541.27813867,15367185.680664023
1620093600,2021-05-04 02:00:00,ETH/USD,3281.37,3306.82,3220.0,3228.41,2768.96173353,8939343.750145586
1620108000,2021-05-04 06:00:00,ETH/USD,3384.77,3407.08,3342.63,3355.57,2725.55272486,9145782.95695847
1620122400,2021-05-04 10:00:00,ETH/USD,3339.16,3440.0,3336.99,3434.49,3135.78615979,10769826.207937157
1620136800,2021-05-04 14:00:00,ETH/USD,3483.68,3497.81,3350.1,3372.99,7017.60753675,23670320.04538238
1620151200,2021-05-04 18:00:00,ETH/USD,3340.44,3403.0,3316.24,3385.9,3017.18123958,10215873.95909392
1620165600,2021-05-04 22:00:00,ETH/USD,3341.15,3350.94,3248.02,3315.93,18809.31475762,62370371.08423488
1620180000,2021-05-05 02:00:00,ETH/USD,3371.76,3371.76,3308.92,3318.35,1307.36643123,4338299.39707207
1620194400,2021-05-05 06:00:00,ETH/USD,3285.02,3285.02,3227.0,3267.27,1735.0625136,5668917.698809872
1620208800,2021-05-05 10:00:00,ETH/USD,3384.52,3408.34,3357.39,3386.99,2706.41268784,9166592.7095872
1620223200,2021-05-05 14:00:00,ETH/USD,3379.2,3388.11,3287.69,3347.0,2943.99616861,9853555.17633767
1620237600,2021-05-05 18:00:00,ETH/USD,3403.18,3424.55,3399.21,3421.21,906.48928801,3101290.217032692
1620252000,2021-05-05 22:00:00,ETH/USD,3430.0,3544.99,3428.77,3532.48,7358.04418026,25992143.905884843
1620266400,2021-05-06 02:00:00,ETH/USD,3478.4,3510.16,3466.56,3488.36,847.75157032,2957262.6678414755
1620280800,2021-05-06 06:00:00,ETH/USD,3454.56,3454.56,3387.71,3397.5,1449.18912326,4923620.04627585
1620295200,2021-05-06 10:00:00,ETH/USD,3462.0,3504.63,3445.14,3488.94,1377.92589946,4807500.787661972
1620309600,2021-05-06 14:00:00,ETH/USD,3487.25,3520.64,3464.99,3514.28,1444.92084898,5077856.441153435
1620324000,2021-05-06 18:00:00,ETH/USD,3549.88,3558.48,3395.23,3457.52,19962.92885635,69022225.77940726
1620338400,2021-05-06 22:00:00,ETH/USD,3518.81,3543.94,3503.69,3530.36,1523.38753977,5378106.4349024175
1620352800,2021-05-07 02:00:00,ETH/USD,3457.77,3475.2,3404.89,3434.27,2344.4248141,8051387.806319206
1620367200,2021-05-07 06:00:00,ETH/USD,3414.36,3450.61,3402.25,3444.37,891.59317059,3070976.768985078
1620381600,2021-05-07 10:00:00,ETH/USD,3466.99,3478.44,3452.35,3452.35,474.94350093,1639671.1954356856
1620396000,2021-05-07 14:00:00,ETH/USD,3501.67,3533.23,3477.35,3507.52,3143.88345694,11027234.102886189
1620410400,2021-05-07 18:00:00,ETH/USD,3539.88,3539.89,3516.26,3529.6,1808.23854469,6382358.767337824
1620424800,2021-05-07 22:00:00,ETH/USD,3479.4,3502.97,3428.32,3443.7,3183.57439184,10963275.133179408
1620439200,2021-05-08 02:00:00,ETH/USD,3533.82,3550.77,3516.46,3534.11,808.87491454,2858652.924224959
1620453600,2021-05-08 06:00:00,ETH/USD,3538.0,3545.73,3514.81,3523.36,354.63261816,1249498.3815202175
1620468000,2021-05-08 10:00:00,ETH/USD,3570.49,3570.8,3532.25,3540.0,376.89804225,1334219.069565
1620482400,2021-05-08 14:00:00,ETH/USD,3644.55,3679.99,3640.0,3672.02,1707.06615704,6268381.069974021
1620496800,2021-05-08 18:00:00,ETH/USD,3844.02,3852.14,3805.74,3820.0,2324.45766685,8879428.287367
1620511200,2021-05-08 22:00:00,ETH/USD,3905.0,3960.0,3842.56,3878.76,5126.92448409,19886109.61190893
1620525600,2021-05-09 02:00:00,ETH/USD,3887.78,3889.51,3858.01,3885.8,1212.95482377,4713299.854205467
1620540000,2021-05-09 06:00:00,ETH/USD,3922.2,3983.36,3906.29,3964.44,2240.3611958,8881777.539077353
1620554400,2021-05-09 10:00:00,ETH/USD,3910.0,3925.34,3857.01,3919.55,2396.72522477,9394084.354747253
1620568800,2021-05-09 14:00:00,ETH/USD,3836.87,3857.78,3793.82,3840.0,1628.00812162,6251551.1870208
1620583200,2021-05-09 18:00:00,ETH/USD,3916.52,3931.3,3886.24,3905.72,1722.29327717,6726795.298508412
1620597600,2021-05-09 22:00:00,ETH/USD,3909.69,3918.87,3871.76,3890.52,1075.36332247,4183722.513335984
1620612000,2021-05-10 02:00:00,ETH/USD,3936.02,3984.02,3936.02,3979.88,1373.77672554,5467466.514442135
